No,TMNo,EnNo,Name,Column1,GMNo,Mode,IN/OUT,Antipass,DateTime
4592,1,50,          ,1,1, ,0,4/19/2021 12:07,
4593,1,26,          ,1,1, ,0,4/19/2021 12:10,
4594,1,15,          ,1,1, ,0,4/19/2021 12:10,
4595,1,7,          ,1,1, ,0,4/19/2021 12:10,
4596,1,2,          ,1,1, ,0,4/19/2021 12:10,
4597,1,57,          ,1,1, ,0,4/19/2021 12:11,
4598,1,47,          ,1,1, ,0,4/19/2021 12:11,
4599,1,19,          ,1,1, ,0,4/19/2021 12:12,
4600,1,46,          ,1,1, ,0,4/19/2021 12:13,
4601,1,16,          ,1,1, ,0,4/19/2021 12:13,
4602,1,34,          ,1,1, ,0,4/19/2021 12:13,
4603,1,21,          ,1,1, ,0,4/19/2021 12:16,
4604,1,48,          ,1,1, ,0,4/19/2021 12:16,
4605,1,11,          ,1,1, ,0,4/19/2021 12:16,
4606,1,52,          ,1,1, ,0,4/19/2021 12:16,
4607,1,31,          ,1,1, ,0,4/19/2021 12:17,
4608,1,53,          ,1,1, ,0,4/19/2021 12:17,
4609,1,44,          ,1,1, ,0,4/19/2021 12:17,
4610,1,32,          ,1,1, ,0,4/19/2021 12:17,
4611,1,32,          ,1,1, ,0,4/19/2021 12:17,
4612,1,58,          ,1,1, ,0,4/19/2021 12:17,
4613,1,55,          ,1,1, ,0,4/19/2021 12:17,
4614,1,50,          ,1,1, ,0,4/19/2021 12:18,
4615,1,38,          ,1,1, ,0,4/19/2021 12:18,
4616,1,25,          ,1,1, ,0,4/19/2021 12:18,
4617,1,14,          ,1,1, ,0,4/19/2021 12:18,
4618,1,9,          ,1,1, ,0,4/19/2021 12:18,
4619,1,9,          ,1,1, ,0,4/19/2021 12:18,
4620,1,5,          ,1,1, ,0,4/19/2021 12:18,
4621,1,39,          ,1,1, ,0,4/19/2021 12:18,
4622,1,35,          ,1,1, ,0,4/19/2021 12:19,
4623,1,18,          ,1,1, ,0,4/19/2021 12:19,
4624,1,17,          ,1,1, ,0,4/19/2021 12:19,
4625,1,17,          ,1,1, ,0,4/19/2021 12:19,
4626,1,20,          ,1,1, ,0,4/19/2021 12:20,
4627,1,4,          ,1,1, ,0,4/19/2021 12:21,
4628,1,33,          ,1,1, ,0,4/19/2021 12:22,
4629,1,3,          ,1,1, ,0,4/19/2021 12:22,
4630,1,37,          ,1,1, ,0,4/19/2021 12:22,
4631,1,59,          ,1,1, ,0,4/19/2021 12:24,
4632,1,15,          ,1,1, ,0,4/19/2021 12:27,
4633,1,57,          ,1,1, ,0,4/19/2021 12:27,
4634,1,44,          ,1,1, ,0,4/19/2021 12:28,
4635,1,55,          ,1,1, ,0,4/19/2021 12:30,
4636,1,58,          ,1,1, ,0,4/19/2021 12:30,
4637,1,35,          ,1,1, ,0,4/19/2021 12:33,
4638,1,62,          ,1,1, ,0,4/19/2021 12:34,
4639,1,17,          ,1,1, ,0,4/19/2021 12:35,
4640,1,5,          ,1,1, ,0,4/19/2021 12:38,
4641,1,25,          ,1,1, ,0,4/19/2021 12:40,
4642,1,25,          ,1,1, ,0,4/19/2021 12:40,
4643,1,37,          ,1,1, ,0,4/19/2021 12:40,
4644,1,8,          ,1,1, ,0,4/19/2021 12:40,
4645,1,14,          ,1,1, ,0,4/19/2021 12:41,
4646,1,62,          ,1,1, ,0,4/19/2021 12:45,
4647,1,56,          ,1,1, ,0,4/19/2021 16:24,
4648,1,23,          ,1,1, ,0,4/19/2021 16:30,
4649,1,11,          ,1,1, ,0,4/19/2021 16:30,
4650,1,16,          ,1,1, ,0,4/19/2021 16:30,
4651,1,55,          ,1,1, ,0,4/19/2021 16:30,
4652,1,58,          ,1,1, ,0,4/19/2021 16:30,
4653,1,58,          ,1,1, ,0,4/19/2021 16:30,
4654,1,58,          ,1,1, ,0,4/19/2021 16:30,
4655,1,47,          ,1,1, ,0,4/19/2021 16:30,
4656,1,62,          ,1,1, ,0,4/19/2021 16:30,
4657,1,43,          ,1,1, ,0,4/19/2021 16:30,
4658,1,15,          ,1,1, ,0,4/19/2021 16:30,
4659,1,34,          ,1,1, ,0,4/19/2021 16:30,
4660,1,52,          ,1,1, ,0,4/19/2021 16:30,
4661,1,38,          ,1,1, ,0,4/19/2021 16:30,
4662,1,20,          ,1,1, ,0,4/19/2021 16:30,
4663,1,45,          ,1,1, ,0,4/19/2021 16:30,
4664,1,57,          ,1,1, ,0,4/19/2021 16:30,
4665,1,57,          ,1,1, ,0,4/19/2021 16:30,
4666,1,37,          ,1,1, ,0,4/19/2021 16:30,
4667,1,25,          ,1,1, ,0,4/19/2021 16:31,
4668,1,24,          ,1,1, ,0,4/19/2021 16:31,
4669,1,59,          ,1,1, ,0,4/19/2021 16:31,
4670,1,32,          ,1,1, ,0,4/19/2021 16:31,
4671,1,56,          ,1,1, ,0,4/19/2021 16:31,
4672,1,18,          ,1,1, ,0,4/19/2021 16:31,
4673,1,48,          ,1,1, ,0,4/19/2021 16:31,
4674,1,53,          ,1,1, ,0,4/19/2021 16:31,
4675,1,5,          ,1,1, ,0,4/19/2021 16:31,
4676,1,14,          ,1,1, ,0,4/19/2021 16:31,
4677,1,39,          ,1,1, ,0,4/19/2021 16:31,
4678,1,7,          ,1,1, ,0,4/19/2021 16:32,
4679,1,46,          ,1,1, ,0,4/19/2021 16:32,
4680,1,10,          ,1,1, ,0,4/19/2021 16:32,
4681,1,26,          ,1,1, ,0,4/19/2021 16:32,
4682,1,30,          ,1,1, ,0,4/19/2021 16:32,
4683,1,8,          ,1,1, ,0,4/19/2021 16:32,
4684,1,50,          ,1,1, ,0,4/19/2021 16:32,
4685,1,27,          ,1,1, ,0,4/19/2021 16:32,
4686,1,17,          ,1,1, ,0,4/19/2021 16:33,
4687,1,2,          ,1,1, ,0,4/19/2021 16:33,
4688,1,17,          ,1,1, ,0,4/19/2021 16:33,
4689,1,35,          ,1,1, ,0,4/19/2021 16:33,
4690,1,31,          ,1,1, ,0,4/19/2021 16:34,
4691,1,54,          ,1,1, ,0,4/19/2021 16:34,
4692,1,40,          ,1,1, ,0,4/19/2021 16:34,
4693,1,36,          ,1,1, ,0,4/19/2021 16:35,
4694,1,36,          ,1,1, ,0,4/19/2021 16:35,
4695,1,3,          ,1,1, ,0,4/19/2021 16:36,
4696,1,21,          ,1,1, ,0,4/19/2021 16:36,
4697,1,33,          ,1,1, ,0,4/19/2021 16:36,
4698,1,4,          ,1,1, ,0,4/19/2021 16:42,
4699,1,19,          ,1,1, ,0,4/19/2021 16:42,
4700,1,5,          ,1,1, ,0,4/20/2021 6:05,
4701,1,18,          ,1,1, ,0,4/20/2021 6:24,
4702,1,57,          ,1,1, ,0,4/20/2021 6:32,
4703,1,16,          ,1,1, ,0,4/20/2021 6:33,
4704,1,56,          ,1,1, ,0,4/20/2021 6:35,
4705,1,1,          ,1,1, ,0,4/20/2021 6:51,
4706,1,1,          ,1,1, ,0,4/20/2021 6:51,
4707,1,14,          ,1,1, ,0,4/20/2021 7:01,
4708,1,32,          ,1,1, ,0,4/20/2021 7:01,
4709,1,25,          ,1,1, ,0,4/20/2021 7:04,
4710,1,10,          ,1,1, ,0,4/20/2021 7:04,
4711,1,34,          ,1,1, ,0,4/20/2021 7:07,
4712,1,43,          ,1,1, ,0,4/20/2021 7:07,
4713,1,11,          ,1,1, ,0,4/20/2021 7:07,
4714,1,55,          ,1,1, ,0,4/20/2021 7:07,
4715,1,37,          ,1,1, ,0,4/20/2021 7:07,
4716,1,17,          ,1,1, ,0,4/20/2021 7:09,
4717,1,54,          ,1,1, ,0,4/20/2021 7:10,
4718,1,26,          ,1,1, ,0,4/20/2021 7:12,
4719,1,31,          ,1,1, ,0,4/20/2021 7:12,
4720,1,6,          ,1,1, ,0,4/20/2021 7:13,
4721,1,45,          ,1,1, ,0,4/20/2021 7:13,
4722,1,59,          ,1,1, ,0,4/20/2021 7:13,
4723,1,9,          ,1,1, ,0,4/20/2021 7:14,
4724,1,38,          ,1,1, ,0,4/20/2021 7:14,
4725,1,20,          ,1,1, ,0,4/20/2021 7:14,
4726,1,40,          ,1,1, ,0,4/20/2021 7:14,
4727,1,47,          ,1,1, ,0,4/20/2021 7:14,
4728,1,15,          ,1,1, ,0,4/20/2021 7:15,
4729,1,23,          ,1,1, ,0,4/20/2021 7:16,
4730,1,8,          ,1,1, ,0,4/20/2021 7:18,
4731,1,3,          ,1,1, ,0,4/20/2021 7:18,
4732,1,52,          ,1,1, ,0,4/20/2021 7:18,
4733,1,44,          ,1,1, ,0,4/20/2021 7:18,
4734,1,21,          ,1,1, ,0,4/20/2021 7:19,
4735,1,58,          ,1,1, ,0,4/20/2021 7:19,
4736,1,30,          ,1,1, ,0,4/20/2021 7:19,
4737,1,2,          ,1,1, ,0,4/20/2021 7:20,
4738,1,46,          ,1,1, ,0,4/20/2021 7:23,
4739,1,48,          ,1,1, ,0,4/20/2021 7:24,
4740,1,19,          ,1,1, ,0,4/20/2021 7:25,
4741,1,35,          ,1,1, ,0,4/20/2021 7:25,
4742,1,50,          ,1,1, ,0,4/20/2021 7:25,
4743,1,36,          ,1,1, ,0,4/20/2021 7:29,
4744,1,53,          ,1,1, ,0,4/20/2021 7:29,
4745,1,39,          ,1,1, ,0,4/20/2021 7:29,
4746,1,27,          ,1,1, ,0,4/20/2021 7:29,
4747,1,33,          ,1,1, ,0,4/20/2021 7:29,
4748,1,62,          ,1,1, ,0,4/20/2021 7:29,
4749,1,24,          ,1,1, ,0,4/20/2021 7:32,
4750,1,4,          ,1,1, ,0,4/20/2021 7:45,
4751,1,21,          ,1,1, ,0,4/20/2021 12:00,
4752,1,48,          ,1,1, ,0,4/20/2021 12:00,
4753,1,47,          ,1,1, ,0,4/20/2021 12:00,
4754,1,44,          ,1,1, ,0,4/20/2021 12:00,
4755,1,10,          ,1,1, ,0,4/20/2021 12:00,
4756,1,4,          ,1,1, ,0,4/20/2021 12:00,
4757,1,53,          ,1,1, ,0,4/20/2021 12:00,
4758,1,1,          ,1,1, ,0,4/20/2021 12:00,
4759,1,1,          ,1,1, ,0,4/20/2021 12:00,
4760,1,56,          ,1,1, ,0,4/20/2021 12:00,
4761,1,45,          ,1,1, ,0,4/20/2021 12:00,
4762,1,19,          ,1,1, ,0,4/20/2021 12:00,
4763,1,46,          ,1,1, ,0,4/20/2021 12:01,
4764,1,27,          ,1,1, ,0,4/20/2021 12:01,
4765,1,36,          ,1,1, ,0,4/20/2021 12:01,
4766,1,6,          ,1,1, ,0,4/20/2021 12:01,
4767,1,33,          ,1,1, ,0,4/20/2021 12:01,
4768,1,20,          ,1,1, ,0,4/20/2021 12:01,
4769,1,18,          ,1,1, ,0,4/20/2021 12:01,
4770,1,26,          ,1,1, ,0,4/20/2021 12:01,
4771,1,59,          ,1,1, ,0,4/20/2021 12:02,
4772,1,11,          ,1,1, ,0,4/20/2021 12:02,
4773,1,16,          ,1,1, ,0,4/20/2021 12:02,
4774,1,23,          ,1,1, ,0,4/20/2021 12:02,
4775,1,2,          ,1,1, ,0,4/20/2021 12:02,
4776,1,31,          ,1,1, ,0,4/20/2021 12:03,
4777,1,32,          ,1,1, ,0,4/20/2021 12:04,
4778,1,9,          ,1,1, ,0,4/20/2021 12:05,
4779,1,55,          ,1,1, ,0,4/20/2021 12:05,
4780,1,15,          ,1,1, ,0,4/20/2021 12:09,
4781,1,57,          ,1,1, ,0,4/20/2021 12:09,
4782,1,44,          ,1,1, ,0,4/20/2021 12:10,
4783,1,14,          ,1,1, ,0,4/20/2021 12:10,
4784,1,38,          ,1,1, ,0,4/20/2021 12:10,
4785,1,35,          ,1,1, ,0,4/20/2021 12:11,
4786,1,26,          ,1,1, ,0,4/20/2021 12:11,
4787,1,56,          ,1,1, ,0,4/20/2021 12:11,
4788,1,30,          ,1,1, ,0,4/20/2021 12:11,
4789,1,46,          ,1,1, ,0,4/20/2021 12:11,
4790,1,5,          ,1,1, ,0,4/20/2021 12:11,
4791,1,25,          ,1,1, ,0,4/20/2021 12:11,
4792,1,11,          ,1,1, ,0,4/20/2021 12:12,
4793,1,36,          ,1,1, ,0,4/20/2021 12:12,
4794,1,17,          ,1,1, ,0,4/20/2021 12:12,
4795,1,17,          ,1,1, ,0,4/20/2021 12:12,
4796,1,2,          ,1,1, ,0,4/20/2021 12:12,
4797,1,33,          ,1,1, ,0,4/20/2021 12:13,
4798,1,39,          ,1,1, ,0,4/20/2021 12:14,
4799,1,31,          ,1,1, ,0,4/20/2021 12:14,
4800,1,16,          ,1,1, ,0,4/20/2021 12:15,
4801,1,20,          ,1,1, ,0,4/20/2021 12:15,
4802,1,40,          ,1,1, ,0,4/20/2021 12:15,
4803,1,43,          ,1,1, ,0,4/20/2021 12:15,
4804,1,54,          ,1,1, ,0,4/20/2021 12:15,
4805,1,45,          ,1,1, ,0,4/20/2021 12:19,
4806,1,21,          ,1,1, ,0,4/20/2021 12:20,
4807,1,18,          ,1,1, ,0,4/20/2021 12:20,
4808,1,5,          ,1,1, ,0,4/20/2021 12:20,
4809,1,59,          ,1,1, ,0,4/20/2021 12:20,
4810,1,6,          ,1,1, ,0,4/20/2021 12:20,
4811,1,38,          ,1,1, ,0,4/20/2021 12:22,
4812,1,25,          ,1,1, ,0,4/20/2021 12:24,
4813,1,35,          ,1,1, ,0,4/20/2021 12:24,
4814,1,34,          ,1,1, ,0,4/20/2021 12:24,
4815,1,3,          ,1,1, ,0,4/20/2021 12:24,
4816,1,62,          ,1,1, ,0,4/20/2021 12:24,
4817,1,52,          ,1,1, ,0,4/20/2021 12:25,
4818,1,19,          ,1,1, ,0,4/20/2021 12:25,
4819,1,40,          ,1,1, ,0,4/20/2021 12:26,
4820,1,30,          ,1,1, ,0,4/20/2021 12:27,
4821,1,15,          ,1,1, ,0,4/20/2021 12:27,
4822,1,54,          ,1,1, ,0,4/20/2021 12:27,
4823,1,32,          ,1,1, ,0,4/20/2021 12:28,
4824,1,27,          ,1,1, ,0,4/20/2021 12:28,
4825,1,14,          ,1,1, ,0,4/20/2021 12:29,
4826,1,47,          ,1,1, ,0,4/20/2021 12:30,
4827,1,39,          ,1,1, ,0,4/20/2021 12:32,
4828,1,48,          ,1,1, ,0,4/20/2021 12:33,
4829,1,43,          ,1,1, ,0,4/20/2021 12:33,
4830,1,37,          ,1,1, ,0,4/20/2021 12:37,
4831,1,17,          ,1,1, ,0,4/20/2021 12:38,
4832,1,17,          ,1,1, ,0,4/20/2021 12:38,
4833,1,34,          ,1,1, ,0,4/20/2021 12:38,
4834,1,55,          ,1,1, ,0,4/20/2021 12:38,
4835,1,52,          ,1,1, ,0,4/20/2021 12:39,
4836,1,4,          ,1,1, ,0,4/20/2021 12:39,
4837,1,57,          ,1,1, ,0,4/20/2021 12:40,
4838,1,58,          ,1,1, ,0,4/20/2021 12:42,
4839,1,8,          ,1,1, ,0,4/20/2021 12:42,
4840,1,53,          ,1,1, ,0,4/20/2021 12:44,
4841,1,10,          ,1,1, ,0,4/20/2021 12:47,
4842,1,1,          ,1,1, ,0,4/20/2021 12:49,
4843,1,3,          ,1,1, ,0,4/20/2021 12:50,
4844,1,58,          ,1,1, ,0,4/20/2021 12:52,
4845,1,8,          ,1,1, ,0,4/20/2021 12:52,
4846,1,37,          ,1,1, ,0,4/20/2021 12:52,
4847,1,24,          ,1,1, ,0,4/20/2021 12:53,
4848,1,9,          ,1,1, ,0,4/20/2021 12:53,
4849,1,9,          ,1,1, ,0,4/20/2021 12:53,
4850,1,24,          ,1,1, ,0,4/20/2021 12:57,
4851,1,62,          ,1,1, ,0,4/20/2021 12:59,
4852,1,34,          ,1,1, ,0,4/20/2021 16:30,
4853,1,50,          ,1,1, ,0,4/20/2021 16:30,
4854,1,43,          ,1,1, ,0,4/20/2021 16:30,
4855,1,48,          ,1,1, ,0,4/20/2021 16:30,
4856,1,55,          ,1,1, ,0,4/20/2021 16:30,
4857,1,47,          ,1,1, ,0,4/20/2021 16:30,
4858,1,38,          ,1,1, ,0,4/20/2021 16:30,
4859,1,11,          ,1,1, ,0,4/20/2021 16:30,
4860,1,23,          ,1,1, ,0,4/20/2021 16:30,
4861,1,15,          ,1,1, ,0,4/20/2021 16:30,
4862,1,57,          ,1,1, ,0,4/20/2021 16:30,
4863,1,6,          ,1,1, ,0,4/20/2021 16:30,
4864,1,20,          ,1,1, ,0,4/20/2021 16:30,
4865,1,5,          ,1,1, ,0,4/20/2021 16:30,
4866,1,44,          ,1,1, ,0,4/20/2021 16:30,
4867,1,17,          ,1,1, ,0,4/20/2021 16:30,
4868,1,62,          ,1,1, ,0,4/20/2021 16:31,
4869,1,14,          ,1,1, ,0,4/20/2021 16:31,
4870,1,52,          ,1,1, ,0,4/20/2021 16:31,
4871,1,52,          ,1,1, ,0,4/20/2021 16:31,
4872,1,53,          ,1,1, ,0,4/20/2021 16:31,
4873,1,26,          ,1,1, ,0,4/20/2021 16:31,
4874,1,45,          ,1,1, ,0,4/20/2021 16:31,
4875,1,25,          ,1,1, ,0,4/20/2021 16:31,
4876,1,59,          ,1,1, ,0,4/20/2021 16:31,
4877,1,18,          ,1,1, ,0,4/20/2021 16:31,
4878,1,37,          ,1,1, ,0,4/20/2021 16:31,
4879,1,46,          ,1,1, ,0,4/20/2021 16:31,
4880,1,10,          ,1,1, ,0,4/20/2021 16:31,
4881,1,56,          ,1,1, ,0,4/20/2021 16:32,
4882,1,35,          ,1,1, ,0,4/20/2021 16:32,
4883,1,16,          ,1,1, ,0,4/20/2021 16:32,
4884,1,21,          ,1,1, ,0,4/20/2021 16:32,
4885,1,8,          ,1,1, ,0,4/20/2021 16:32,
4886,1,3,          ,1,1, ,0,4/20/2021 16:33,
4887,1,39,          ,1,1, ,0,4/20/2021 16:33,
4888,1,2,          ,1,1, ,0,4/20/2021 16:34,
4889,1,36,          ,1,1, ,0,4/20/2021 16:34,
4890,1,40,          ,1,1, ,0,4/20/2021 16:34,
4891,1,54,          ,1,1, ,0,4/20/2021 16:34,
4892,1,32,          ,1,1, ,0,4/20/2021 16:34,
4893,1,19,          ,1,1, ,0,4/20/2021 16:35,
4894,1,33,          ,1,1, ,0,4/20/2021 16:35,
4895,1,30,          ,1,1, ,0,4/20/2021 16:37,
4896,1,9,          ,1,1, ,0,4/20/2021 16:37,
4897,1,27,          ,1,1, ,0,4/20/2021 16:38,
4898,1,24,          ,1,1, ,0,4/20/2021 16:41,
4899,1,58,          ,1,1, ,0,4/20/2021 17:21,
4900,1,4,          ,1,1, ,0,4/20/2021 17:29,
4901,1,5,          ,1,1, ,0,4/21/2021 6:08,
4902,1,32,          ,1,1, ,0,4/21/2021 6:10,
4903,1,18,          ,1,1, ,0,4/21/2021 6:15,
4904,1,16,          ,1,1, ,0,4/21/2021 6:29,
4905,1,57,          ,1,1, ,0,4/21/2021 6:35,
4906,1,56,          ,1,1, ,0,4/21/2021 6:42,
4907,1,14,          ,1,1, ,0,4/21/2021 6:51,
4908,1,25,          ,1,1, ,0,4/21/2021 6:53,
4909,1,34,          ,1,1, ,0,4/21/2021 7:05,
4910,1,10,          ,1,1, ,0,4/21/2021 7:05,
4911,1,43,          ,1,1, ,0,4/21/2021 7:05,
4912,1,55,          ,1,1, ,0,4/21/2021 7:05,
4913,1,40,          ,1,1, ,0,4/21/2021 7:05,
4914,1,58,          ,1,1, ,0,4/21/2021 7:07,
4915,1,59,          ,1,1, ,0,4/21/2021 7:08,
4916,1,9,          ,1,1, ,0,4/21/2021 7:08,
4917,1,45,          ,1,1, ,0,4/21/2021 7:09,
4918,1,54,          ,1,1, ,0,4/21/2021 7:10,
4919,1,15,          ,1,1, ,0,4/21/2021 7:11,
4920,1,12,          ,1,1, ,0,4/21/2021 7:12,
4921,1,31,          ,1,1, ,0,4/21/2021 7:13,
4922,1,21,          ,1,1, ,0,4/21/2021 7:13,
4923,1,26,          ,1,1, ,0,4/21/2021 7:13,
4924,1,6,          ,1,1, ,0,4/21/2021 7:14,
4925,1,20,          ,1,1, ,0,4/21/2021 7:15,
4926,1,47,          ,1,1, ,0,4/21/2021 7:15,
4927,1,23,          ,1,1, ,0,4/21/2021 7:16,
4928,1,44,          ,1,1, ,0,4/21/2021 7:16,
4929,1,7,          ,1,1, ,0,4/21/2021 7:17,
4930,1,17,          ,1,1, ,0,4/21/2021 7:19,
4931,1,46,          ,1,1, ,0,4/21/2021 7:19,
4932,1,3,          ,1,1, ,0,4/21/2021 7:20,
4933,1,50,          ,1,1, ,0,4/21/2021 7:20,
4934,1,4,          ,1,1, ,0,4/21/2021 7:21,
4935,1,2,          ,1,1, ,0,4/21/2021 7:21,
4936,1,8,          ,1,1, ,0,4/21/2021 7:24,
4937,1,24,          ,1,1, ,0,4/21/2021 7:25,
4938,1,48,          ,1,1, ,0,4/21/2021 7:25,
4939,1,35,          ,1,1, ,0,4/21/2021 7:25,
4940,1,30,          ,1,1, ,0,4/21/2021 7:25,
4941,1,52,          ,1,1, ,0,4/21/2021 7:25,
4942,1,27,          ,1,1, ,0,4/21/2021 7:26,
4943,1,1,          ,1,1, ,0,4/21/2021 7:27,
4944,1,39,          ,1,1, ,0,4/21/2021 7:27,
4945,1,38,          ,1,1, ,0,4/21/2021 7:29,
4946,1,53,          ,1,1, ,0,4/21/2021 7:31,
4947,1,36,          ,1,1, ,0,4/21/2021 7:32,
4948,1,19,          ,1,1, ,0,4/21/2021 7:32,
4949,1,51,          ,1,1, ,0,4/21/2021 7:33,
4950,1,62,          ,1,1, ,0,4/21/2021 7:33,
4951,1,33,          ,1,1, ,0,4/21/2021 7:35,
4952,1,12,          ,1,1, ,0,4/21/2021 12:00,
4953,1,56,          ,1,1, ,0,4/21/2021 12:00,
4954,1,10,          ,1,1, ,0,4/21/2021 12:00,
4955,1,10,          ,1,1, ,0,4/21/2021 12:00,
4956,1,19,          ,1,1, ,0,4/21/2021 12:00,
4957,1,62,          ,1,1, ,0,4/21/2021 12:00,
4958,1,6,          ,1,1, ,0,4/21/2021 12:00,
4959,1,3,          ,1,1, ,0,4/21/2021 12:00,
4960,1,30,          ,1,1, ,0,4/21/2021 12:00,
4961,1,58,          ,1,1, ,0,4/21/2021 12:00,
4962,1,33,          ,1,1, ,0,4/21/2021 12:00,
4963,1,46,          ,1,1, ,0,4/21/2021 12:00,
4964,1,34,          ,1,1, ,0,4/21/2021 12:00,
4965,1,21,          ,1,1, ,0,4/21/2021 12:01,
4966,1,31,          ,1,1, ,0,4/21/2021 12:01,
4967,1,2,          ,1,1, ,0,4/21/2021 12:01,
4968,1,50,          ,1,1, ,0,4/21/2021 12:01,
4969,1,16,          ,1,1, ,0,4/21/2021 12:01,
4970,1,55,          ,1,1, ,0,4/21/2021 12:01,
4971,1,18,          ,1,1, ,0,4/21/2021 12:02,
4972,1,45,          ,1,1, ,0,4/21/2021 12:02,
4973,1,4,          ,1,1, ,0,4/21/2021 12:02,
4974,1,39,          ,1,1, ,0,4/21/2021 12:02,
4975,1,38,          ,1,1, ,0,4/21/2021 12:03,
4976,1,47,          ,1,1, ,0,4/21/2021 12:04,
4977,1,59,          ,1,1, ,0,4/21/2021 12:04,
4978,1,20,          ,1,1, ,0,4/21/2021 12:05,
4979,1,9,          ,1,1, ,0,4/21/2021 12:05,
4980,1,27,          ,1,1, ,0,4/21/2021 12:06,
4981,1,57,          ,1,1, ,0,4/21/2021 12:09,
4982,1,48,          ,1,1, ,0,4/21/2021 12:10,
4983,1,26,          ,1,1, ,0,4/21/2021 12:10,
4984,1,12,          ,1,1, ,0,4/21/2021 12:10,
4985,1,62,          ,1,1, ,0,4/21/2021 12:11,
4986,1,3,          ,1,1, ,0,4/21/2021 12:11,
4987,1,16,          ,1,1, ,0,4/21/2021 12:11,
4988,1,51,          ,1,1, ,0,4/21/2021 12:11,
4989,1,34,          ,1,1, ,0,4/21/2021 12:11,
4990,1,6,          ,1,1, ,0,4/21/2021 12:11,
4991,1,56,          ,1,1, ,0,4/21/2021 12:11,
4992,1,2,          ,1,1, ,0,4/21/2021 12:13,
4993,1,18,          ,1,1, ,0,4/21/2021 12:13,
4994,1,30,          ,1,1, ,0,4/21/2021 12:13,
4995,1,25,          ,1,1, ,0,4/21/2021 12:14,
4996,1,14,          ,1,1, ,0,4/21/2021 12:14,
4997,1,35,          ,1,1, ,0,4/21/2021 12:14,
4998,1,5,          ,1,1, ,0,4/21/2021 12:14,
4999,1,55,          ,1,1, ,0,4/21/2021 12:14,
5000,1,17,          ,1,1, ,0,4/21/2021 12:14,
5001,1,17,          ,1,1, ,0,4/21/2021 12:14,
5002,1,58,          ,1,1, ,0,4/21/2021 12:14,
5003,1,32,          ,1,1, ,0,4/21/2021 12:15,
5004,1,10,          ,1,1, ,0,4/21/2021 12:15,
5005,1,45,          ,1,1, ,0,4/21/2021 12:15,
5006,1,50,          ,1,1, ,0,4/21/2021 12:16,
5007,1,23,          ,1,1, ,0,4/21/2021 12:19,
5008,1,20,          ,1,1, ,0,4/21/2021 12:19,
5009,1,59,          ,1,1, ,0,4/21/2021 12:19,
5010,1,46,          ,1,1, ,0,4/21/2021 12:22,
5011,1,15,          ,1,1, ,0,4/21/2021 12:22,
5012,1,33,          ,1,1, ,0,4/21/2021 12:22,
5013,1,48,          ,1,1, ,0,4/21/2021 12:23,
5014,1,5,          ,1,1, ,0,4/21/2021 12:24,
5015,1,19,          ,1,1, ,0,4/21/2021 12:25,
5016,1,25,          ,1,1, ,0,4/21/2021 12:25,
5017,1,35,          ,1,1, ,0,4/21/2021 12:26,
5018,1,27,          ,1,1, ,0,4/21/2021 12:26,
5019,1,57,          ,1,1, ,0,4/21/2021 12:28,
5020,1,14,          ,1,1, ,0,4/21/2021 12:31,
5021,1,4,          ,1,1, ,0,4/21/2021 12:32,
5022,1,17,          ,1,1, ,0,4/21/2021 12:32,
5023,1,17,          ,1,1, ,0,4/21/2021 12:32,
5024,1,17,          ,1,1, ,0,4/21/2021 12:32,
5025,1,26,          ,1,1, ,0,4/21/2021 12:34,
5026,1,21,          ,1,1, ,0,4/21/2021 12:35,
5027,1,31,          ,1,1, ,0,4/21/2021 12:35,
5028,1,8,          ,1,1, ,0,4/21/2021 12:35,
5029,1,9,          ,1,1, ,0,4/21/2021 12:36,
5030,1,1,          ,1,1, ,0,4/21/2021 12:36,
5031,1,1,          ,1,1, ,0,4/21/2021 12:36,
5032,1,32,          ,1,1, ,0,4/21/2021 12:37,
5033,1,51,          ,1,1, ,0,4/21/2021 12:37,
5034,1,52,          ,1,1, ,0,4/21/2021 12:38,
5035,1,53,          ,1,1, ,0,4/21/2021 12:38,
5036,1,15,          ,1,1, ,0,4/21/2021 12:38,
5037,1,38,          ,1,1, ,0,4/21/2021 12:39,
5038,1,39,          ,1,1, ,0,4/21/2021 12:43,
5039,1,47,          ,1,1, ,0,4/21/2021 12:43,
5040,1,7,          ,1,1, ,0,4/21/2021 12:44,
5041,1,8,          ,1,1, ,0,4/21/2021 12:45,
5042,1,52,          ,1,1, ,0,4/21/2021 12:53,
5043,1,53,          ,1,1, ,0,4/21/2021 12:54,
5044,1,7,          ,1,1, ,0,4/21/2021 12:54,
5045,1,24,          ,1,1, ,0,4/21/2021 12:59,
5046,1,24,          ,1,1, ,0,4/21/2021 13:12,
5047,1,58,          ,1,1, ,0,4/21/2021 16:30,
5048,1,52,          ,1,1, ,0,4/21/2021 16:30,
5049,1,34,          ,1,1, ,0,4/21/2021 16:30,
5050,1,46,          ,1,1, ,0,4/21/2021 16:30,
5051,1,62,          ,1,1, ,0,4/21/2021 16:30,
5052,1,51,          ,1,1, ,0,4/21/2021 16:30,
5053,1,48,          ,1,1, ,0,4/21/2021 16:30,
5054,1,47,          ,1,1, ,0,4/21/2021 16:30,
5055,1,20,          ,1,1, ,0,4/21/2021 16:30,
5056,1,56,          ,1,1, ,0,4/21/2021 16:30,
